#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           4    0.129266           0           0           0
           4    0.193899           0           0           0
           4    0.258532           0           0           0
           4    0.323165           0           0           0
           4    0.387798           0           0           0
           4    0.452431           0           0           0
           4    0.517064           0           0           0
           4    0.581697           0           0           0
           4     0.64633           0           0           0
           4    0.710963           0           0           0
           4    0.775596           0           0           0
           4     0.84023  0.00419078  0.00104769  0.00090733
           4    0.904863    0.199809    0.163221   0.0192029
           4    0.969496    0.989251     1.07793   0.0608506
           4     1.03413     1.72358     1.60563   0.0704053
           4     1.09876     1.64631     1.76425   0.0942456
           4     1.16339     1.88006     1.73138   0.0598898
           4     1.22803     1.80472     1.72537    0.112384
           4     1.29266     1.48963     1.65298   0.0744123
           4     1.35729     1.15031     1.29256   0.0640788
           4     1.42193     1.31638     1.31288   0.0817548
           4     1.48656     1.13521     1.25493   0.0541804
           4     1.55119     1.18954        1.17   0.0531322
           4     1.61583     1.11789     1.01735   0.0342469
           4     1.68046     1.20609     1.00902   0.0691578
           4     1.74509     1.15145    0.999072    0.068266
           4     1.80973    0.908261    0.952942   0.0906979
           4     1.87436    0.847985    0.956475   0.0376483
           4     1.93899    0.736388    0.935358   0.0813352
           4     2.00362    0.741531    0.939262     0.10644
           4     2.06826    0.900904    0.977814   0.0860777
           4     2.13289    0.886246    0.973952   0.0450778
           4     2.19752    0.943096    0.987367   0.0350264
           4     2.26216    0.881189    0.946927   0.0534775
           4     2.32679    0.802599    0.999623   0.0575652
           4     2.39142    0.904663     1.05049   0.0561576
           4     2.45606    0.887663     1.05021    0.056907
           4     2.52069    0.874771    0.989714   0.0396828
           4     2.58532     1.04533     1.03391   0.0320224
           4     2.64995     1.30966     1.07198   0.0713466
           4     2.71459      1.1317     1.06724   0.0627119
           4     2.77922     1.28142    0.994667   0.0838083
           4     2.84385     1.13016     0.99484   0.0506255
           4     2.90849    0.925758    0.907027   0.0144152
           4     2.97312     1.03514     0.94946   0.0318139
           4     3.03775    0.941896    0.965275   0.0769401
           4     3.10239     1.01594    0.990338   0.0499665
           4     3.16702     1.08085    0.966456   0.0455994
           4     3.23165     1.04373    0.931375   0.0332581
           4     3.29629     1.11249     1.00835    0.031455
           4     3.36092     1.05376     1.01405   0.0231356
           4     3.42555        1.07    0.984736   0.0285899
           4     3.49018      1.0071     0.95663   0.0242655
           4     3.55482    0.955328    0.940453  0.00493803
           4     3.61945    0.967324    0.934258   0.0254593
           4     3.68408     1.04335    0.995058   0.0167781
           4     3.74872     1.21474     1.01785    0.061292
           4     3.81335     1.10352     1.01777     0.03557
           4     3.87798      1.0281    0.988634   0.0276597
           4     3.94262     1.02824    0.929984   0.0381374
           4     4.00725     1.03019    0.968242   0.0190482
           4     4.07188      1.0002     1.01049   0.0297779
           4     4.13651    0.987213    0.992507  0.00452944
           4     4.20115    0.918499    0.953064   0.0454561
           4     4.26578     1.01588     1.00251   0.0324303
           4     4.33041    0.899304    0.979964   0.0333429
           4     4.39505    0.892711    0.938522   0.0204301
           4     4.45968    0.903229    0.990359   0.0293537
           4     4.52431    0.900497    0.992414   0.0292038
           4     4.58895     0.93258    0.981013   0.0221702
           4     4.65358     0.95218     0.98872   0.0223422
           4     4.71821    0.962555      1.0251   0.0305064
           4     4.78285    0.987827    0.973652   0.0156637
           4     4.84748     1.03286     1.02213  0.00791578
           4     4.91211     1.09847     1.07699   0.0232873
           4     4.97674    0.947525     1.06966   0.0358097
           4     5.04138     0.92616     1.00921   0.0311623
           4     5.10601    0.978189    0.994744   0.0122103
           4     5.17064    0.964414    0.973203   0.0137681
           4     5.23528     1.01787     1.01031   0.0134089
           4     5.29991    0.982518     1.00626   0.0077409
           4     5.36454    0.930616    0.981913   0.0156991
           4     5.42918    0.996289     1.00737   0.0190628
           4     5.49381    0.969731     1.00715   0.0247512
           4     5.55844    0.969994    0.993785   0.0292434
           4     5.62307    0.973171    0.982199   0.0318685
           4     5.68771    0.954759     0.97487  0.00941768
           4     5.75234     0.96073    0.963976  0.00899155
           4     5.81697    0.991647     0.98549    0.014849
           4     5.88161    0.959321     1.01411   0.0193552
           4     5.94624    0.961286    0.979006   0.0143723
           4     6.01087      0.9711    0.987785   0.0153812
           4     6.07551     1.00157     1.01483   0.0152849
           4     6.14014    0.947668     0.99461   0.0153784
           4     6.20477    0.948608      0.9742  0.00914453
           4      6.2694    0.963526    0.942799   0.0221851
           4     6.33404    0.974731    0.947875   0.0228178
           4     6.39867     1.01374    0.972454   0.0292419
           5           0           0           0           0
           5    0.064633           0           0           0
           5    0.129266           0           0           0
           5    0.193899           0           0           0
           5    0.258532           0           0           0
           5    0.323165           0           0           0
           5    0.387798           0           0           0
           5    0.452431           0           0           0
           5    0.517064           0           0           0
           5    0.581697           0           0           0
           5     0.64633           0           0           0
           5    0.710963           0           0           0
           5    0.775596           0           0           0
           5     0.84023           0 0.000838155 0.000749669
           5    0.904863   0.0866704    0.147911   0.0205796
           5    0.969496    0.749433     1.01223   0.0763086
           5     1.03413     1.71275     1.62706   0.0594948
           5     1.09876     1.72292     1.75599   0.0757582
           5     1.16339     1.87208     1.75952   0.0541206
           5     1.22803     1.46376     1.67304    0.101358
           5     1.29266     1.15098     1.55258     0.10774
           5     1.35729     1.10757     1.25557   0.0610162
           5     1.42193      1.4425     1.33881   0.0693925
           5     1.48656     1.28798     1.26154   0.0437458
           5     1.55119     1.13281     1.16256   0.0430231
           5     1.61583     1.06418     1.02672   0.0286496
           5     1.68046     1.25179     1.05757   0.0703351
           5     1.74509    0.905367    0.980331   0.0571274
           5     1.80973    0.828306    0.928015   0.0759066
           5     1.87436     1.10071    0.985323   0.0396594
           5     1.93899     1.00109    0.948505   0.0661222
           5     2.00362     1.34248      1.0199    0.111595
           5     2.06826    0.986778    0.979606   0.0688808
           5     2.13289    0.903267    0.959815   0.0382147
           5     2.19752     1.02563     0.99502    0.028845
           5     2.26216     1.20529      0.9986   0.0629789
           5     2.32679     1.03348     1.00639   0.0464487
           5     2.39142    0.897987     1.01999   0.0525604
           5     2.45606     0.83744     1.00765   0.0593397
           5     2.52069     1.00364    0.992498   0.0318437
           5     2.58532     1.23086      1.0733   0.0435603
           5     2.64995     1.02002     1.06159    0.057829
           5     2.71459     1.12385     1.07856   0.0511814
           5     2.77922     1.01728     0.99919   0.0671686
           5     2.84385     1.00449     0.99677   0.0405372
           5     2.90849     1.17726    0.961073   0.0496972
           5     2.97312     1.11919    0.983407   0.0396191
           5     3.03775     1.09932    0.992085    0.066058
           5     3.10239     1.08402     1.00907   0.0433438
           5     3.16702     1.04155    0.981476   0.0388746
           5     3.23165    0.964889    0.938078   0.0272735
           5     3.29629     1.00536     1.00775   0.0251697
           5     3.36092      1.0237     1.01598   0.0185889
           5     3.42555    0.964399    0.980668   0.0231594
           5     3.49018     1.04565    0.974434   0.0251081
           5     3.55482     1.09127    0.970616   0.0272661
           5     3.61945    0.936549    0.934716   0.0203716
           5     3.68408    0.957214    0.987489    0.015033
           5     3.74872    0.935742     1.00143   0.0511863
           5     3.81335    0.970135     1.00824   0.0297042
           5     3.87798     1.00594    0.992094   0.0223432
           5     3.94262     0.92059    0.928105   0.0305562
           5     4.00725    0.987356    0.972065   0.0156174
           5     4.07188    0.954555    0.999303   0.0258384
           5     4.13651      1.0294    0.999886  0.00752966
           5     4.20115     1.04365    0.971182   0.0398123
           5     4.26578     1.04198      1.0104   0.0268878
           5     4.33041    0.953329    0.974637   0.0270965
           5     4.39505    0.955476    0.941913   0.0166231
           5     4.45968     1.02587    0.997462   0.0243271
           5     4.52431     1.01993    0.997917   0.0238758
           5     4.58895      1.0273     0.99027   0.0195737
           5     4.65358    0.981171     0.98721   0.0179247
           5     4.71821    0.950027     1.01008   0.0278558
           5     4.78285    0.911341    0.961189   0.0167711
           5     4.84748    0.906567    0.999014     0.02162
           5     4.91211    0.993387     1.06027   0.0238897
           5     4.97674     1.03125     1.06198   0.0294599
           5     5.04138     1.03535     1.01444   0.0253645
           5     5.10601     1.00479    0.996752  0.00993209
           5     5.17064     1.05657    0.989877     0.01854
           5     5.23528      1.0004     1.00833   0.0108726
           5     5.29991    0.936088    0.992227   0.0139975
           5     5.36454    0.918279    0.969187   0.0169503
           5     5.42918      0.9775     1.00139   0.0161592
           5     5.49381    0.943734    0.994467   0.0228204
           5     5.55844    0.886399    0.972307   0.0302709
           5     5.62307    0.925465    0.970852   0.0274406
           5     5.68771    0.952613    0.970419   0.0085215
           5     5.75234    0.930518    0.957285  0.00935767
           5     5.81697    0.907082    0.969808   0.0183806
           5     5.88161    0.983155     1.00792   0.0164445
           5     5.94624     1.04766    0.992736   0.0168229
           5     6.01087     1.04594    0.999417   0.0161136
           5     6.07551     1.02985     1.01783   0.0125197
           5     6.14014     1.01389    0.998467   0.0127771
           5     6.20477     1.01374    0.982107   0.0101753
           5      6.2694    0.947484    0.943736   0.0177678
           5     6.33404    0.966642    0.951629   0.0185603
           5     6.39867     1.00849    0.979662   0.0242655
           6           0           0           0           0
           6    0.064633           0           0           0
           6    0.129266           0           0           0
           6    0.193899           0           0           0
           6    0.258532           0           0           0
           6    0.323165           0           0           0
           6    0.387798           0           0           0
           6    0.452431           0           0           0
           6    0.517064           0           0           0
           6    0.581697           0           0           0
           6     0.64633           0           0           0
           6    0.710963           0           0           0
           6    0.775596           0           0           0
           6     0.84023           0 0.000698463 0.000637606
           6    0.904863    0.141683    0.146873   0.0171758
           6    0.969496     1.18683     1.04133   0.0689158
           6     1.03413     1.64862     1.63065   0.0496874
           6     1.09876     1.93352     1.78558   0.0686672
           6     1.16339     1.87527     1.77882   0.0484169
           6     1.22803     1.64802     1.66887   0.0845504
           6     1.29266     1.65765     1.57009   0.0911951
           6     1.35729     1.39421     1.27867   0.0550485
           6     1.42193     1.24632     1.32339   0.0595146
           6     1.48656      1.1445     1.24203   0.0405714
           6     1.55119     1.31555     1.18806   0.0427462
           6     1.61583     1.29246     1.07101   0.0469544
           6     1.68046    0.937209     1.03751   0.0614067
           6     1.74509    0.895553    0.966201   0.0493226
           6     1.80973    0.986738    0.937802   0.0638833
           6     1.87436     0.91634    0.973826   0.0346759
           6     1.93899     1.04779    0.965053    0.057135
           6     2.00362     1.20508     1.05077   0.0971702
           6     2.06826    0.938726    0.972793   0.0577367
           6     2.13289    0.943436    0.957085    0.031943
           6     2.19752     1.11229     1.01457   0.0299359
           6     2.26216     1.03415     1.00452   0.0527603
           6     2.32679    0.994564     1.00442   0.0387491
           6     2.39142    0.972658      1.0121   0.0443884
           6     2.45606     1.13598     1.02904   0.0531646
           6     2.52069      1.1211     1.01393   0.0329697
           6     2.58532     1.02303     1.06492   0.0370972
           6     2.64995     1.01552     1.05391   0.0486978
           6     2.71459    0.918259     1.05184   0.0491319
           6     2.77922    0.925041    0.986832   0.0570994
           6     2.84385    0.868225    0.975346   0.0390339
           6     2.90849     0.97532    0.963448    0.041471
           6     2.97312     1.10975     1.00447   0.0382045
           6     3.03775     1.13028     1.01512   0.0589273
           6     3.10239     1.01042      1.0093   0.0361204
           6     3.16702     1.00538     0.98546    0.032599
           6     3.23165      1.0641    0.959082   0.0297358
           6     3.29629     1.01096     1.00828   0.0209804
           6     3.36092      1.0538     1.02229    0.016525
           6     3.42555      1.0732    0.996091   0.0238889
           6     3.49018     1.04712    0.986548    0.023666
           6     3.55482    0.982438    0.972586   0.0227928
           6     3.61945    0.969068    0.940442   0.0177626
           6     3.68408    0.977948    0.985899   0.0126114
           6     3.74872     1.00017     1.00122   0.0426557
           6     3.81335     1.03316     1.01239   0.0250422
           6     3.87798     1.05938     1.00331    0.021248
           6     3.94262     1.05618     0.94945   0.0320635
           6     4.00725      1.0592    0.986588   0.0185778
           6     4.07188     1.04933     1.00764   0.0228377
           6     4.13651     1.04105     1.00675  0.00886585
           6     4.20115     1.00213     0.97634   0.0335094
           6     4.26578     1.04323     1.01587   0.0229566
           6     4.33041     1.04042      0.9856   0.0246988
           6     4.39505     1.08096    0.965087    0.025287
           6     4.45968     1.02612     1.00224   0.0207362
           6     4.52431     1.00137    0.998492   0.0199035
           6     4.58895     0.98357    0.989153   0.0163432
           6     4.65358     1.10249     1.00642   0.0230384
           6     4.71821     1.08393     1.02239   0.0257894
           6     4.78285     1.05373    0.976613   0.0198386
           6     4.84748    0.967808    0.993813   0.0186318
           6     4.91211     1.01295     1.05238   0.0211696
           6     4.97674    0.954904     1.04413   0.0294631
           6     5.04138    0.937586     1.00163   0.0241558
           6     5.10601     1.00577    0.998255  0.00838972
           6     5.17064    0.921241    0.978437   0.0186481
           6     5.23528    0.922914    0.994092    0.015842
           6     5.29991     0.99506      0.9927   0.0116726
           6     5.36454    0.980966     0.97115   0.0142385
           6     5.42918    0.939449     0.99107   0.0164365
           6     5.49381    0.957471    0.988301   0.0198326
           6     5.55844    0.914132    0.962611   0.0267335
           6     5.62307    0.922699    0.962827   0.0240121
           6     5.68771    0.987818    0.973318  0.00757861
           6     5.75234    0.935042    0.953577   0.0085007
           6     5.81697    0.980892    0.971656   0.0154097
           6     5.88161    0.963507     1.00052   0.0152792
           6     5.94624    0.887137    0.975136   0.0213228
           6     6.01087    0.934141    0.988537   0.0167016
           6     6.07551    0.975006      1.0107   0.0123008
           6     6.14014      0.9371    0.988239   0.0141613
           6     6.20477     0.92895    0.973248   0.0117179
           6      6.2694     1.00935    0.954672   0.0178578
           6     6.33404    0.966642    0.954131   0.0156347
           6     6.39867     1.03669    0.989166   0.0220039
           7           0           0           0           0
           7    0.064633           0           0           0
           7    0.129266           0           0           0
           7    0.193899           0           0           0
           7    0.258532           0           0           0
           7    0.323165           0           0           0
           7    0.387798           0           0           0
           7    0.452431           0           0           0
           7    0.517064           0           0           0
           7    0.581697           0           0           0
           7     0.64633           0           0           0
           7    0.710963           0           0           0
           7    0.775596           0           0           0
           7     0.84023           0 0.000598682 0.000554272
           7    0.904863    0.186834    0.152581   0.0156421
           7    0.969496     1.01151     1.03707   0.0592023
           7     1.03413     1.82178     1.65795   0.0495264
           7     1.09876     1.75962     1.78187   0.0589576
           7     1.16339     1.74486     1.77396   0.0417425
           7     1.22803     1.44395     1.63674   0.0783397
           7     1.29266     1.44496     1.55222      0.0799
           7     1.35729     1.14653      1.2598   0.0503172
           7     1.42193     1.14801     1.29834   0.0560386
           7     1.48656    0.897455     1.19281    0.057326
           7     1.55119    0.985711     1.15915   0.0453729
           7     1.61583     1.19796     1.08914   0.0436087
           7     1.68046    0.880169     1.01503   0.0565988
           7     1.74509    0.903058    0.957181   0.0430935
           7     1.80973     1.17836    0.972168   0.0633295
           7     1.87436    0.986577    0.975647     0.02977
           7     1.93899     1.20655    0.999552   0.0584679
           7     2.00362     1.15536     1.06571   0.0844298
