x,y,z,r
2.03942,-3.00623,-1.21654,3.83101
2.03942,-3.00623,-1.21654,3.83101
2.03942,-3.00623,-1.21654,3.83101
3.02549,-2.94521,0.584132,4.26252
6.53345,-0.513468,2.32403,6.95347
6.53345,-0.513468,2.32403,6.95347
5.70595,0.536036,-1.30083,5.87685
5.05839,-2.2575,-2.92847,6.26574
2.64465,-1.56406,-3.38071,4.56833
2.64465,-1.56406,-3.38071,4.56833
3.48596,0.0411865,-3.64311,5.04241
2.73275,0.802008,-3.95339,4.87242
2.73275,0.802008,-3.95339,4.87242
2.20244,1.82124,-6.84743,7.41991
1.22362,1.66764,-7.06614,7.36265
1.22362,1.66764,-7.06614,7.36265
3.20776,1.61301,-7.04256,7.90501
2.76201,1.30956,-7.54467,8.14038
2.76201,1.30956,-7.54467,8.14038
4.72736,2.1338,-7.51789,9.13344
2.6813,-0.289715,-5.74758,6.34886
-1.00223,-0.195854,-5.9259,6.01325
-2.18761,0.853366,-5.54695,6.0235
-2.93844,0.501409,-4.37187,5.29142
-2.45954,1.73026,-1.74778,3.4782
-2.45954,1.73026,-1.74778,3.4782
2.06049,2.02688,-2.36928,3.7373
3.72146,1.52927,-5.31593,6.66686
1.79865,4.24085,-7.09232,8.457
0.747986,6.08992,-5.68806,8.36664
0.747986,6.08992,-5.68806,8.36664
-1.4678,5.11521,-3.98688,6.64944
-1.4678,5.11521,-3.98688,6.64944
-4.29945,3.81957,-4.6491,7.39516
-4.29945,3.81957,-4.6491,7.39516
-4.29945,3.81957,-4.6491,7.39516
-1.27017,5.6419,-5.08845,7.70303
-1.27017,5.6419,-5.08845,7.70303
-1.27017,5.6419,-5.08845,7.70303
-1.27017,5.6419,-5.08845,7.70303
-3.32495,5.41697,-2.77799,6.93658
-2.82868,3.01597,-2.51662,4.84054
-2.87769,0.848199,-2.65136,4.00378
-2.87769,0.848199,-2.65136,4.00378
-2.21734,-1.063,-0.622113,2.53645
0.477929,-3.79741,1.98615,4.31202
-0.323535,-0.769065,0.236619,0.867251
-3.41956,-0.849612,-1.32179,3.7633
-4.70133,-0.270823,-2.91284,5.53719
-5.41269,-0.781182,-4.43584,7.0416
-5.41269,-0.781182,-4.43584,7.0416
-2.06154,-0.201911,-3.30739,3.90251
-2.06154,-0.201911,-3.30739,3.90251
-2.06154,-0.201911,-3.30739,3.90251
-2.06154,-0.201911,-3.30739,3.90251
-2.06154,-0.201911,-3.30739,3.90251
0.0903165,-0.597929,-2.58155,2.65143
0.0903165,-0.597929,-2.58155,2.65143
0.0903165,-0.597929,-2.58155,2.65143
0.0903165,-0.597929,-2.58155,2.65143
-1.03367,1.29711,-4.43286,4.73299
-1.1237,0.576568,-3.67224,3.88335
-1.1237,0.576568,-3.67224,3.88335
0.6964,0.68902,-0.896863,1.32819
-0.107195,2.58474,-5.54397,6.11784
-0.107195,2.58474,-5.54397,6.11784
0.162955,2.76166,-3.20637,4.23487
2.82739,3.51875,-3.36893,5.63253
2.82739,3.51875,-3.36893,5.63253
2.82739,3.51875,-3.36893,5.63253
4.40697,1.79144,-2.81757,5.52896
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.43383,1.63147,-1.42951,2.6002
1.2815,-0.584209,-2.30269,2.69925
1.2815,-0.584209,-2.30269,2.69925
1.2815,-0.584209,-2.30269,2.69925
1.2815,-0.584209,-2.30269,2.69925
1.2815,-0.584209,-2.30269,2.69925
1.2815,-0.584209,-2.30269,2.69925
1.07968,-2.52007,-1.91321,3.34317
-0.0882743,-3.70812,-2.55474,4.50385
-1.75009,-5.38703,-2.53631,6.20611
-3.24983,-3.79994,-6.13689,7.91595
-6.59169,-2.8877,-6.3599,9.60404
-6.73843,-3.98629,-5.81914,9.75497
-7.5502,-3.8194,-5.32632,9.99815
-7.5502,-3.8194,-5.32632,9.99815
-7.5502,-3.8194,-5.32632,9.99815
-7.58003,-6.25139,-3.81269,10.5391
-7.58003,-6.25139,-3.81269,10.5391
-5.25595,-6.5991,-6.63356,10.7321
-5.84633,-5.57514,-5.12066,9.56467
-5.84633,-5.57514,-5.12066,9.56467
-5.95001,-3.53952,-6.79502,9.70067
-5.08856,-3.32447,-7.30475,9.50289
-2.5719,-2.61826,-8.13469,8.9243
-3.32872,0.113158,-9.8472,10.3952
-3.32872,0.113158,-9.8472,10.3952
-2.564,0.330172,-11.3342,11.6253
-2.564,0.330172,-11.3342,11.6253
-8.33033,-0.91249,-11.0058,13.8331
-8.85266,0.889839,-10.7548,13.9581
-8.85266,0.889839,-10.7548,13.9581
-8.85266,0.889839,-10.7548,13.9581
-9.63731,1.78178,-6.34238,11.6738
-8.16535,1.22319,-9.34522,12.4701
-8.16535,1.22319,-9.34522,12.4701
-8.16535,1.22319,-9.34522,12.4701
-8.16535,1.22319,-9.34522,12.4701
-8.16535,1.22319,-9.34522,12.4701
-9.03842,0.305708,-9.27184,12.952
-8.43464,1.34226,-11.1305,14.0297
-6.92516,5.03683,-11.701,14.4997
-6.92516,5.03683,-11.701,14.4997
-6.04866,5.07383,-10.8886,13.4496
-6.04866,5.07383,-10.8886,13.4496
-1.58779,7.64129,-9.65982,12.4186
-1.97333,6.23105,-10.3002,12.199
-1.16174,3.22017,-9.46605,10.066
-1.51917,4.66215,-9.26392,10.4816
-1.51917,4.66215,-9.26392,10.4816
-1.68621,2.50308,-7.30924,7.90782
-2.87621,1.10367,-9.22644,9.72717
-2.87621,1.10367,-9.22644,9.72717
-1.13834,-0.411733,-6.9865,7.09059
-1.13834,-0.411733,-6.9865,7.09059
1.0426,-2.0345,-6.65981,7.04125
0.488842,-2.30588,-5.09287,5.6119
0.488842,-2.30588,-5.09287,5.6119
0.488842,-2.30588,-5.09287,5.6119
0.488842,-2.30588,-5.09287,5.6119
-1.05576,-0.645582,-5.00289,5.15367
1.06365,-1.27395,-3.84651,4.18927
0.645864,-0.916378,-0.986136,1.4931
0.645864,-0.916378,-0.986136,1.4931
0.921503,-0.96118,-2.69137,3.00275
0.921503,-0.96118,-2.69137,3.00275
0.921503,-0.96118,-2.69137,3.00275
0.921503,-0.96118,-2.69137,3.00275
0.921503,-0.96118,-2.69137,3.00275
0.921503,-0.96118,-2.69137,3.00275
1.7126,-0.589006,-3.12168,3.60899
1.7126,-0.589006,-3.12168,3.60899
1.7126,-0.589006,-3.12168,3.60899
1.7126,-0.589006,-3.12168,3.60899
1.9549,-0.676357,-3.11708,3.74103
1.9549,-0.676357,-3.11708,3.74103
0.939195,-2.89876,-2.45652,3.914
0.939195,-2.89876,-2.45652,3.914
0.939195,-2.89876,-2.45652,3.914
3.04343,-1.33226,-3.21875,4.62576
2.08492,-1.44051,-3.5504,4.36203
0.909475,0.585263,-4.298,4.43198
0.909475,0.585263,-4.298,4.43198
0.909475,0.585263,-4.298,4.43198
1.08057,-1.16537,-4.56828,4.83683
-0.332874,-2.22475,-4.01997,4.60657
-0.332874,-2.22475,-4.01997,4.60657
-0.332874,-2.22475,-4.01997,4.60657
-0.332874,-2.22475,-4.01997,4.60657
-0.332874,-2.22475,-4.01997,4.60657
-1.59974,-1.5667,-2.12021,3.08366
-1.03917,-2.81595,-1.52218,3.36549
-1.19345,-1.02526,-1.28319,2.03029
-0.468684,-0.0134779,-3.39286,3.42511
-0.468684,-0.0134779,-3.39286,3.42511
0.094362,0.989925,-2.75881,2.93256
-1.85094,-3.31903,-1.62898,4.13467
-1.9408,-5.07904,-2.50024,5.98452
-1.76432,-5.83816,-5.3207,8.09363
-1.76432,-5.83816,-5.3207,8.09363
-3.7289,-4.73693,-5.47951,8.14667
-3.7289,-4.73693,-5.47951,8.14667
-2.27188,-5.05292,-3.17364,6.38478
-2.27188,-5.05292,-3.17364,6.38478
-3.24762,-6.91493,-2.85892,8.157
-3.24762,-6.91493,-2.85892,8.157
-4.73073,-5.35553,-3.27039,7.85856
-4.73073,-5.35553,-3.27039,7.85856
-4.68161,-7.11435,-6.01904,10.4288
-5.19501,-6.09031,-5.36597,9.63709
-3.96809,-3.19518,-3.79635,6.35352
-2.28192,-2.35636,-4.74235,5.76624
-2.28192,-2.35636,-4.74235,5.76624
-0.632546,-1.89267,-3.13928,3.71986
-2.06151,-1.60871,-1.34344,2.93983
-1.85757,-3.77704,-2.27742,4.78573
-2.68705,-2.88818,-2.13815,4.48704
-3.56495,-4.5122,-3.45002,6.70608
2.87118,-2.76952,-0.93135,4.0965
2.87118,-2.76952,-0.93135,4.0965
0.337701,-2.30133,-1.22769,2.63009
0.380783,-2.48753,-3.12392,4.01144
0.380783,-2.48753,-3.12392,4.01144
-0.725154,-0.700558,-3.30296,3.45343
-0.625995,-1.47972,-3.41955,3.77819
1.06586,-1.11099,-4.23894,4.50987
1.06586,-1.11099,-4.23894,4.50987
2.0722,-0.745673,-3.60844,4.22739
2.0722,-0.745673,-3.60844,4.22739
2.0722,-0.745673,-3.60844,4.22739
-0.991259,0.55294,-5.59918,5.71307
-0.55927,1.71804,-4.88228,5.20587
0.349255,1.41051,-6.02956,6.20219
0.349255,1.41051,-6.02956,6.20219
0.349255,1.41051,-6.02956,6.20219
0.349255,1.41051,-6.02956,6.20219
-0.227797,1.48443,-5.77652,5.96855
-0.227797,1.48443,-5.77652,5.96855
-0.227797,1.48443,-5.77652,5.96855
-0.227797,1.48443,-5.77652,5.96855
-0.227797,1.48443,-5.77652,5.96855
-0.227797,1.48443,-5.77652,5.96855
-0.533562,0.495323,-3.60438,3.67717
-0.533562,0.495323,-3.60438,3.67717
-1.02413,3.75508,-3.52762,5.25296
1.94084,1.53935,-3.2725,4.10435
0.442923,1.56053,-2.47836,2.96204
0.442923,1.56053,-2.47836,2.96204
0.442923,1.56053,-2.47836,2.96204
0.442923,1.56053,-2.47836,2.96204
0.442923,1.56053,-2.47836,2.96204
-0.686202,-1.40729,-1.60342,2.24105
-0.686202,-1.40729,-1.60342,2.24105
-0.686202,-1.40729,-1.60342,2.24105
-2.44652,-0.912324,-2.30638,3.48384
-2.44652,-0.912324,-2.30638,3.48384
-2.44652,-0.912324,-2.30638,3.48384
-3.13477,-2.89246,-2.45891,4.92334
-3.1623,-1.52879,-4.69879,5.86651
-2.63564,-3.59847,-2.2333,4.9883
-2.63564,-3.59847,-2.2333,4.9883
-2.19475,-2.41409,-1.53258,3.60466
-3.34629,-0.198358,-2.29804,4.06423
-3.25868,-1.48109,1.12909,3.75333
-4.43905,-2.07902,2.43108,5.47153
-4.43905,-2.07902,2.43108,5.47153
-3.37183,0.632412,2.239,4.09662
-3.8857,0.146968,3.18589,5.02695
-3.8857,0.146968,3.18589,5.02695
-3.8857,0.146968,3.18589,5.02695
-1.17544,-0.745614,4.64727,4.85126
-1.17544,-0.745614,4.64727,4.85126
-3.88047,-2.06087,1.90858,4.7904
-3.55018,-0.768186,3.25421,4.87686
-3.55018,-0.768186,3.25421,4.87686
-1.05403,-1.83668,2.3132,3.13612
-0.0633829,-3.64888,3.83923,5.29699
0.864633,-1.63637,0.62079,1.95209
-1.17934,-0.358108,1.65979,2.06736
-0.186146,-1.56462,4.1853,4.47208
-0.186146,-1.56462,4.1853,4.47208
-0.186146,-1.56462,4.1853,4.47208
-0.186146,-1.56462,4.1853,4.47208
2.31512,1.35247,4.39605,5.1492
2.27063,0.838747,3.09154,3.92643
2.27063,0.838747,3.09154,3.92643
2.27063,0.838747,3.09154,3.92643
2.27063,0.838747,3.09154,3.92643
2.27063,0.838747,3.09154,3.92643
5.29617,1.49671,4.41636,7.05647
5.29617,1.49671,4.41636,7.05647
5.29617,1.49671,4.41636,7.05647
3.64636,0.539594,-0.593859,3.7336
3.64636,0.539594,-0.593859,3.7336
3.17864,2.15483,1.98299,4.32195
3.17864,2.15483,1.98299,4.32195
3.17864,2.15483,1.98299,4.32195
3.17864,2.15483,1.98299,4.32195
0.814756,2.60516,-0.696769,2.81712
0.814756,2.60516,-0.696769,2.81712
-1.8137,3.55572,-3.53036,5.32879
-1.8137,3.55572,-3.53036,5.32879
0.94535,-1.11704,-3.39082,3.69312
0.94535,-1.11704,-3.39082,3.69312
0.948032,1.18141,-5.28808,5.50076
0.948032,1.18141,-5.28808,5.50076
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
1.51378,-0.285031,-5.2539,5.47506
0.575228,1.19219,-4.72474,4.90667
-0.279742,3.9874,-2.72547,4.83795
-2.53672,2.52233,-5.97572,6.96465
-2.91815,1.21717,-5.02495,5.93694
-1.7237,0.33264,-2.65167,3.18012
-2.21817,1.10134,-1.19229,2.74859
-2.21817,1.10134,-1.19229,2.74859
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
-1.42352,1.71584,-1.639,2.7671
0.127892,0.869198,-4.06964,4.16339
1.34881,-1.89007,-5.20611,5.70046
1.34881,-1.89007,-5.20611,5.70046
1.34881,-1.89007,-5.20611,5.70046
1.18101,-0.167627,-6.27587,6.38822
1.75028,0.0873504,-2.37988,2.9555
1.75028,0.0873504,-2.37988,2.9555
1.75028,0.0873504,-2.37988,2.9555
1.75028,0.0873504,-2.37988,2.9555
1.70917,-0.607655,-1.09098,2.11677
2.24746,1.55961,-2.56011,3.74668
3.51499,0.598372,-2.76415,4.51151
1.82191,-0.0745366,-3.90515,4.30989
1.82191,-0.0745366,-3.90515,4.30989
1.82191,-0.0745366,-3.90515,4.30989
1.82191,-0.0745366,-3.90515,4.30989
-2.34654,2.72742,-3.74016,5.18978
-2.34654,2.72742,-3.74016,5.18978
-2.34654,2.72742,-3.74016,5.18978
-2.34654,2.72742,-3.74016,5.18978
-2.12978,2.77845,-3.86622,5.21569
-1.09408,3.51652,-2.95206,4.71991
2.03256,2.4192,-4.19123,5.24883
1.28259,3.70031,-4.70595,6.12236
1.28259,3.70031,-4.70595,6.12236
1.2332,3.17355,-2.49986,4.22392
1.22438,2.85651,-3.36018,4.57707
1.79376,-2.01367,-2.56615,3.72257
1.79376,-2.01367,-2.56615,3.72257
1.79376,-2.01367,-2.56615,3.72257
1.79376,-2.01367,-2.56615,3.72257
-0.833794,-1.44985,-3.19132,3.60303
-0.833794,-1.44985,-3.19132,3.60303
-0.390288,-0.430735,-4.00864,4.05056
-0.390288,-0.430735,-4.00864,4.05056
0.203936,2.34283,-2.29834,3.28829
0.203936,2.34283,-2.29834,3.28829
0.203936,2.34283,-2.29834,3.28829
-1.18436,1.62561,-3.07638,3.67552
-1.8272,2.37907,-3.08039,4.29971
-1.8272,2.37907,-3.08039,4.29971
-1.8272,2.37907,-3.08039,4.29971
-1.8272,2.37907,-3.08039,4.29971
0.779637,2.4952,-3.81292,4.62301
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
2.21915,2.1909,-3.84088,4.94743
0.366999,2.21704,-1.14202,2.52075
-0.368755,1.52581,-3.99219,4.28972
0.638574,1.71247,-4.4911,4.84875
-0.153128,0.518563,-5.62326,5.64919
-1.3554,1.55131,-3.24864,3.84673
-1.3554,1.55131,-3.24864,3.84673
-2.20801,-0.107897,-4.83674,5.31799
-2.97895,0.0257515,-2.74144,4.0485
-2.97895,0.0257515,-2.74144,4.0485
-2.97895,0.0257515,-2.74144,4.0485
-2.97895,0.0257515,-2.74144,4.0485
-1.94726,1.2046,-4.79612,5.31466
-2.33311,3.09289,-2.36474,4.53887
-2.33311,3.09289,-2.36474,4.53887
-2.33311,3.09289,-2.36474,4.53887
-2.33311,3.09289,-2.36474,4.53887
-3.48905,3.31914,-2.80424,5.5726
-2.66123,3.0035,-1.66826,4.34583
-3.37779,2.3901,-2.69328,4.93718
-3.37779,2.3901,-2.69328,4.93718
-3.37779,2.3901,-2.69328,4.93718
-2.95913,0.929249,-2.60685,4.05162
-2.20794,-1.1091,-2.28666,3.36659
-2.36759,2.01496,-2.98241,4.30817
-2.36759,2.01496,-2.98241,4.30817
-2.36759,2.01496,-2.98241,4.30817
-2.36759,2.01496,-2.98241,4.30817
-2.36759,2.01496,-2.98241,4.30817
-1.59137,1.74744,-4.61006,5.1806
-1.59137,1.74744,-4.61006,5.1806
0.792195,-2.21457,-3.42054,4.15114
0.792195,-2.21457,-3.42054,4.15114
0.792195,-2.21457,-3.42054,4.15114
0.792195,-2.21457,-3.42054,4.15114
0.792195,-2.21457,-3.42054,4.15114
1.63082,-2.52301,-1.2489,3.25344
2.60082,-0.598506,-0.612528,2.73818
3.82564,0.741238,0.896553,3.9986
3.82564,0.741238,0.896553,3.9986
2.71572,3.67377,-2.99207,5.46116
3.01984,0.20123,0.798705,3.13016
3.01984,0.20123,0.798705,3.13016
2.35163,1.70278,1.59294,3.31166
2.35163,1.70278,1.59294,3.31166
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.2798,1.03145,1.63688,2.99011
2.552,-1.70226,-2.40621,3.89875
2.552,-1.70226,-2.40621,3.89875
1.22768,-0.389085,-3.89377,4.10122
1.22768,-0.389085,-3.89377,4.10122
1.22768,-0.389085,-3.89377,4.10122
1.22768,-0.389085,-3.89377,4.10122
-1.3749,-2.46628,-2.6805,3.89332
-0.741961,2.37879,-1.06205,2.70871
-0.741961,2.37879,-1.06205,2.70871
-0.806542,3.77731,-2.62299,4.6689
-1.12124,4.08307,-3.96775,5.80274
-1.12124,4.08307,-3.96775,5.80274
-1.12124,4.08307,-3.96775,5.80274
-1.42413,1.16586,-5.54466,5.84214
0.44758,2.06072,-6.28022,6.62481
0.44758,2.06072,-6.28022,6.62481
2.59782,2.30153,-7.79224,8.53022
1.45773,1.62035,-8.57037,8.84318
1.45773,1.62035,-8.57037,8.84318
1.45773,1.62035,-8.57037,8.84318
1.45773,1.62035,-8.57037,8.84318
-1.71256,3.52355,-6.85125,7.89227
-1.71256,3.52355,-6.85125,7.89227
-0.700178,2.46255,-6.04996,6.56935
-0.700178,2.46255,-6.04996,6.56935
0.332662,3.94431,-7.29414,8.29896
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
0.300323,2.40674,-3.6395,4.37362
-0.394945,1.02511,-2.18461,2.44527
-0.394945,1.02511,-2.18461,2.44527
-0.394945,1.02511,-2.18461,2.44527
-0.578077,-0.659769,-3.78508,3.8854
-0.578077,-0.659769,-3.78508,3.8854
0.199078,0.820775,-3.6416,3.73826
0.199078,0.820775,-3.6416,3.73826
1.18225,0.0573388,-3.92479,4.09939
0.0985583,-1.00435,-3.55939,3.69969
0.0985583,-1.00435,-3.55939,3.69969
-1.13861,0.829253,-2.80631,3.13998
-1.13861,0.829253,-2.80631,3.13998
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
-0.262231,-1.71418,-2.64483,3.16264
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
1.03317,-0.0252757,-2.5369,2.73933
0.267979,-0.0518774,-3.74731,3.75724
2.63457,0.251927,-2.73342,3.80474
2.63457,0.251927,-2.73342,3.80474
1.72466,1.49725,-6.04868,6.46551
0.787392,4.0847,-5.8076,7.14374
1.32207,4.35203,-4.00675,6.06152
2.0046,2.98497,-2.81092,4.56396
2.01252,3.21954,-3.15603,4.93723
2.01252,3.21954,-3.15603,4.93723
2.73252,-0.519176,-3.80204,4.71081
2.73252,-0.519176,-3.80204,4.71081
1.28644,-0.535672,-2.91868,3.23428
1.28644,-0.535672,-2.91868,3.23428
0.673961,-0.632,-2.01078,2.21289
-1.94446,-0.459905,-3.22896,3.79719
-1.94446,-0.459905,-3.22896,3.79719
-1.94446,-0.459905,-3.22896,3.79719
-1.94446,-0.459905,-3.22896,3.79719
0.615608,0.355894,-3.10238,3.18282
0.615608,0.355894,-3.10238,3.18282
0.615608,0.355894,-3.10238,3.18282
0.615608,0.355894,-3.10238,3.18282
0.615608,0.355894,-3.10238,3.18282
1.39874,-0.199181,2.20455,2.61843
1.39874,-0.199181,2.20455,2.61843
-1.3606,1.79782,0.276823,2.27156
1.54073,2.18035,1.87468,3.26224
2.90059,1.46931,3.17197,4.54243
1.96484,1.36783,1.78176,2.98433
1.96484,1.36783,1.78176,2.98433
1.96484,1.36783,1.78176,2.98433
-0.91134,0.23257,4.24471,4.34766
-0.91134,0.23257,4.24471,4.34766
-0.91134,0.23257,4.24471,4.34766
-1.53986,-1.06158,1.57747,2.44674
-2.47979,-2.23718,1.05128,3.50136
-2.47979,-2.23718,1.05128,3.50136
-2.92597,-0.606128,2.60752,3.96583
-2.92597,-0.606128,2.60752,3.96583
-2.92597,-0.606128,2.60752,3.96583
-2.92597,-0.606128,2.60752,3.96583
-2.92597,-0.606128,2.60752,3.96583
-2.54315,-2.48804,2.84665,4.55646
-0.535339,-3.16537,3.0081,4.39941
-0.113781,-2.54594,4.13359,4.85606
-0.113781,-2.54594,4.13359,4.85606
-0.113781,-2.54594,4.13359,4.85606
-0.113781,-2.54594,4.13359,4.85606
-0.113781,-2.54594,4.13359,4.85606
-0.609256,-2.76632,3.23651,4.30101
-0.609256,-2.76632,3.23651,4.30101
-0.609256,-2.76632,3.23651,4.30101
-1.3449,-1.76202,3.9299,4.51193
-3.03242,-0.487617,3.25522,4.47547
-3.78837,-1.53493,3.67165,5.49443
-3.29191,-0.348031,2.99047,4.46102
-3.29191,-0.348031,2.99047,4.46102
-3.29191,-0.348031,2.99047,4.46102
-3.29191,-0.348031,2.99047,4.46102
-2.11065,-1.06829,4.98244,5.51551
-2.11065,-1.06829,4.98244,5.51551
-2.11065,-1.06829,4.98244,5.51551
-0.0866074,-0.0223298,4.96459,4.9654
-0.229847,-1.84281,5.11613,5.44275
-0.830898,-3.38636,3.66446,5.05827
-0.830898,-3.38636,3.66446,5.05827
-1.39505,-4.54753,1.73885,5.06456
-1.39505,-4.54753,1.73885,5.06456
-1.39505,-4.54753,1.73885,5.06456
-2.58437,-5.34123,2.4202,6.4082
1.75581,-3.98879,0.982989,4.46762
1.75581,-3.98879,0.982989,4.46762
1.02689,-2.37097,0.950406,2.75305
-0.310386,-1.19762,0.474187,1.32495
-0.96864,-3.09207,1.61318,3.6196
-0.96864,-3.09207,1.61318,3.6196
-0.146112,-3.54476,3.07168,4.69275
2.03086,-4.22637,1.94015,5.07452
2.03086,-4.22637,1.94015,5.07452
1.24474,-4.12062,1.34418,4.50952
1.24474,-4.12062,1.34418,4.50952
1.70682,-3.3073,3.20941,4.91444
0.530417,-3.611,1.85973,4.09625
-0.169498,-2.13302,2.74479,3.48028
-0.169498,-2.13302,2.74479,3.48028
-0.169498,-2.13302,2.74479,3.48028
-0.169498,-2.13302,2.74479,3.48028
-0.169498,-2.13302,2.74479,3.48028
-0.169498,-2.13302,2.74479,3.48028
-1.85663,-2.03857,3.42986,4.40077
-0.447265,-0.547811,5.16832,5.21648
-0.484935,0.0446057,5.53141,5.5528
-0.484935,0.0446057,5.53141,5.5528
-0.484935,0.0446057,5.53141,5.5528
1.87251,2.37638,3.49819,4.62502
1.87251,2.37638,3.49819,4.62502
-0.633686,-2.09331,-3.85756,4.43444
-0.969786,-3.22586,-4.29586,5.45904
-0.969786,-3.22586,-4.29586,5.45904
1.02711,-0.970922,-1.86406,2.3393
1.02711,-0.970922,-1.86406,2.3393
1.02711,-0.970922,-1.86406,2.3393
1.02711,-0.970922,-1.86406,2.3393
1.09933,-1.95059,-4.02905,4.6094
1.09933,-1.95059,-4.02905,4.6094
1.09933,-1.95059,-4.02905,4.6094
1.09933,-1.95059,-4.02905,4.6094
3.15708,-2.06355,-1.70669,4.13983
3.15708,-2.06355,-1.70669,4.13983
3.15708,-2.06355,-1.70669,4.13983
2.03691,-1.54102,-2.66637,3.69233
2.99592,-1.80356,-4.1765,5.44716
2.99592,-1.80356,-4.1765,5.44716
2.99592,-1.80356,-4.1765,5.44716
2.62059,-1.69495,-2.39005,3.93099
2.62059,-1.69495,-2.39005,3.93099
2.62059,-1.69495,-2.39005,3.93099
-0.00191498,-1.08181,-3.29015,3.46344
-0.00191498,-1.08181,-3.29015,3.46344
-0.00191498,-1.08181,-3.29015,3.46344
-0.00191498,-1.08181,-3.29015,3.46344
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.26,2.01224,-2.13877,3.70554
-2.71255,0.0910453,-4.05238,4.8773
-2.71255,0.0910453,-4.05238,4.8773
-2.71255,0.0910453,-4.05238,4.8773
-2.71255,0.0910453,-4.05238,4.8773
-2.71255,0.0910453,-4.05238,4.8773
-3.35244,-0.00304818,-2.74851,4.33511
-3.35244,-0.00304818,-2.74851,4.33511
-2.45242,0.220247,-2.11975,3.24903
-2.24702,0.271454,-2.32718,3.24632
-2.24702,0.271454,-2.32718,3.24632
-1.61058,-1.61723,-4.25235,4.82617
0.85617,0.126231,-4.9853,5.05986
0.85617,0.126231,-4.9853,5.05986
0.0744899,0.929318,-5.01866,5.10452
-1.27821,-0.159713,-2.86685,3.14295
-1.27821,-0.159713,-2.86685,3.14295
-1.27821,-0.159713,-2.86685,3.14295
-1.27821,-0.159713,-2.86685,3.14295
-1.27821,-0.159713,-2.86685,3.14295
-0.0146058,0.422499,-2.73624,2.7687
-0.0146058,0.422499,-2.73624,2.7687
-0.0146058,0.422499,-2.73624,2.7687
1.18194,0.0358705,-4.26296,4.42392
1.18194,0.0358705,-4.26296,4.42392
1.18194,0.0358705,-4.26296,4.42392
1.77917,0.165746,-3.72624,4.13253
-1.57855,1.12809,-5.11994,5.47523
-0.629146,1.19492,-4.60149,4.79556
-0.687878,2.29365,-2.59511,3.53109
-0.687878,2.29365,-2.59511,3.53109
-1.97039,3.38385,-2.79829,4.81283
-2.69609,3.00586,-5.42812,6.76525
-1.49817,3.95896,-5.08837,6.61887
-1.8804,3.90595,-4.64205,6.35145
-2.02052,3.74131,-4.60882,6.27066
-2.02052,3.74131,-4.60882,6.27066
-2.02052,3.74131,-4.60882,6.27066
-2.02052,3.74131,-4.60882,6.27066
0.0959865,5.34867,-5.22724,7.4794
