#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           5     1.52238    0.696595    0.697045 0.000508797
           5     1.54545    0.686708    0.683596 0.000874133
           5     1.56852    0.645521    0.644839 0.000257456
           5     1.59158     0.59394    0.590873 0.000877962
           5     1.61465    0.537996    0.538831 0.000592613
           5     1.63772    0.501739    0.503921  0.00131897
           5     1.66078    0.504001    0.508152  0.00142616
           5     1.68385    0.562136    0.565494  0.00128856
           5     1.70692    0.681669    0.685114  0.00117654
           5     1.72998    0.865188    0.870289  0.00163417
           5     1.75305     1.10108     1.10666  0.00127055
           5     1.77612     1.36212     1.36585  0.00221633
           5     1.79918     1.62338     1.61768  0.00161595
           5     1.82225     1.82506     1.81846  0.00198835
           5     1.84531      1.9516     1.94062   0.0029559
           5     1.86838     1.96651     1.95977  0.00248551
           5     1.89145     1.89478     1.88697  0.00362904
           5     1.91451     1.73269     1.72931  0.00195118
           5     1.93758     1.52687     1.52791  0.00147355
           5     1.96065     1.31238     1.31319   0.0012886
           5     1.98371     1.11311     1.11796  0.00112475
           5     2.00678    0.959679    0.965352  0.00214631
           5     2.02985    0.862576    0.865328  0.00125462
           5     2.05291    0.810161    0.813678   0.0018289
           5     2.07598    0.797648    0.801236   0.0015273
           5     2.09905    0.807797    0.809923 0.000968084
           5     2.12211    0.825136    0.823991  0.00139059
           5     2.14518    0.833412    0.832987 0.000978827
           5     2.16824    0.833589    0.832208 0.000894522
           5     2.19131    0.812522    0.810654 0.000826261
           5     2.21438    0.792611    0.792767 0.000322815
           5     2.23744    0.787404     0.78858 0.000314106
           5     2.26051    0.799603    0.802417  0.00099754
           5     2.28358    0.835723    0.837573 0.000593934
           6           0           0           0           0
           6   0.0230664           0           0           0
           6   0.0461329           0           0           0
           6   0.0691993           0           0           0
           6   0.0922657           0           0           0
           6    0.115332           0           0           0
           6    0.138399           0           0           0
           6    0.161465           0           0           0
           6    0.184531           0           0           0
           6    0.207598           0           0           0
           6    0.230664           0           0           0
           6    0.253731           0           0           0
           6    0.276797           0           0           0
           6    0.299864           0           0           0
           6     0.32293           0           0           0
           6    0.345996           0           0           0
           6    0.369063           0           0           0
           6    0.392129           0           0           0
           6    0.415196           0           0           0
           6    0.438262           0           0           0
           6    0.461329           0           0           0
           6    0.484395           0           0           0
           6    0.507461           0           0           0
           6    0.530528           0           0           0
           6    0.553594           0           0           0
           6    0.576661           0           0           0
           6    0.599727           0           0           0
           6    0.622794           0           0           0
           6     0.64586           0           0           0
           6    0.668926           0           0           0
           6    0.691993           0           0           0
           6    0.715059           0           0           0
           6    0.738126           0           0           0
           6    0.761192           0           0           0
           6    0.784259           0           0           0
           6    0.807325           0           0           0
           6    0.830391 2.45794e-05 1.22897e-05 3.73963e-06
           6    0.853458  0.00100906  0.00096249 4.88178e-05
           6    0.876524   0.0172466   0.0164832 0.000229888
           6    0.899591    0.119469    0.117945  0.00068954
           6    0.922657    0.460947    0.457303  0.00128279
           6    0.945724     1.13692     1.12373   0.0037882
           6     0.96879     2.02507     2.01153  0.00380407
           6    0.991856     2.87879     2.86829  0.00280227
           6     1.01492     3.46028     3.45806   0.0010615
           6     1.03799     3.67999     3.69685  0.00486773
           6     1.06106     3.59815     3.60388  0.00334908
           6     1.08412     3.26357     3.27128  0.00450177
           6     1.10719     2.78616     2.80471  0.00468917
           6     1.13026     2.27881     2.29026  0.00281246
           6     1.15332     1.78226     1.79632  0.00308872
           6     1.17639     1.35272     1.36011  0.00163505
           6     1.19945    0.997325    0.998918  0.00148737
           6     1.22252    0.722327    0.717405  0.00206652
           6     1.24559    0.519333    0.510568  0.00190327
           6     1.26865    0.375189    0.367203  0.00183137
           6     1.29172    0.289113    0.281316  0.00206093
           6     1.31479      0.2488    0.242244  0.00159991
           6     1.33785    0.250083    0.240292  0.00188577
           6     1.36092    0.274924     0.26968  0.00110158
